id,text,created_at,user_id,user_name,attitudes_count,comments_count,reposts_count,source,clean_text
5043399533005956,"又帮李华写信了！高考英语冲上热搜，评论区亮了<a target=""_blank"" href=""//weibo.cn/sinaurl?u=http%3A%2F%2Flnrmt.jxln.gov.cn%2Fcontent_html%2Fhtml%2F475%2Fp%2Fwap%2F2024%2F06%2F131755619.html""><img class=""icon-link"" title=""http://t.cn/A6HD788L"" src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""/>网页链接</a> <a target=""_blank"" href=""//weibo.cn/sinaurl?u=http%3A%2F%2Flnrmt.jxln.gov.cn%2Fcontent_html%2Fhtml%2F475%2Fp%2Fwap%2F2024%2F06%2F131755619.html""><img class=""icon-link"" title=""http://t.cn/A6HD788L"" src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""/>网页链接</a> ​​​",Sun Jun 09 17:00:13 +0800 2024,6711802985,morelikething,0,0,0,iPhone客户端,又帮李华写信了高考英语冲上热搜评论区亮了网页链接 网页链接
5043330270369340,"前排！2024高考英语新Ⅰ卷听力回忆版来咯！欢迎大家评论区讨论~<a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#高考英语#</a> ​​​",Sun Jun 09 12:25:00 +0800 2024,1750067330,高考直通车,9,4,0,微博网页版,前排2024高考英语新Ⅰ卷听力回忆版来咯欢迎大家评论区讨论
5043295069933687,"三个月的gap months即将袭来！<img alt=""[鼓掌]"" title=""[鼓掌]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_guzhang_org.png"" /><br />随着高考英语的结束，部分省份的高考完美收官，在即将到来的最长暑假里，你最想做什么？评论区里一起聊聊吧~<br /><br /><a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E5%AE%8C3%E4%B8%AA%E6%9C%88%E6%98%AF%E4%B8%80%E7%94%9F%E6%9C%80%E7%88%BD%E7%9A%84%E6%97%B6%E5%80%99%23"" target=""_blank"">#高考完3个月是一生最爽的时候#</a><a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E5%90%8E%E6%9C%80%E5%80%BC%E5%BE%97%E5%81%9A%E7%9A%8420%E4%BB%B6%E4%BA%8B%23"" target=""_blank"">#高考后最值得做的20件事#</a>（央视频） <a target=""_blank"" href=""https://video.weibo.com/show?fid=1034:5043291146879031""><img class=""icon-link"" title=""http://t.cn/A6HeSgz9"" src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png""/>福州共青团的微博视频</a> ​​​",Sun Jun 09 10:05:07 +0800 2024,2661347495,福州共青团,5,0,4,"<a target=""_blank"" href=""https://t.sina.com.cn"" rel=""nofollow"">微博视频号</a>",三个月的gap months即将袭来随着高考英语的结束部分省份的高考完美收官在即将到来的最长暑假里你最想做什么评论区里一起聊聊吧央视频 福州共青团的微博视频
5043278682000427,"【<a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E7%BB%93%E6%9D%9F%E9%82%A3%E4%B8%80%E6%99%9A%E4%BD%A0%E5%A6%82%E4%BD%95%E5%BA%A6%E8%BF%87%E7%9A%84%23"" target=""_blank"">#高考结束那一晚你如何度过的#</a>】今天，考完<a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#高考英语#</a>，部分省份高考结束。还记得你高考结束后都做了什么吗？评论区分享↓↓感谢曾经一往无前的自己！  ​『微博投票』<a target=""_blank"" href=""https://vote.weibo.com/h5/index/index?ua=HUAWEI-ELS-AN00__weibo__14.6.0__android__android12&from=10E6095060&vote_id=2024_1776430_-_e4d78e&wm=9006_2001&ip=10.93.80.40&weiboauthoruid=2803301701""><img class=""icon-link"" title=""http://t.cn/A6He6y1x"" src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""/>网页链接</a> ​​​",Sun Jun 09 09:00:00 +0800 2024,1263692934,第一球迷胖哥,0,1,0,,今天考完部分省份高考结束还记得你高考结束后都做了什么吗评论区分享感谢曾经一往无前的自己 微博投票网页链接
5043273691301192,"Fce的语言运用题，感兴趣可以试一试。<br />等我下课后，答案发在评论区<img alt=""[哈哈]"" title=""[哈哈]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8f/2018new_haha_org.png"" /><br /><br />我昨天说高考英语的语法填空思路越来越靠近国际化考试了。语法填空，考语法，时态，还要考同根词，词性转化。<br /><br />比如第一个空，答案是extremely，提示词是extreme<br /><br />这道题考察的是副词的用法。<br /><br />副词是英语8年级的重点，但是很 ​​​ ...<span class=""expand"">展开</span>",Sun Jun 09 08:40:10 +0800 2024,6171513482,京城英语课Jenny,33,10,26,iPhone 14 Pro Max,Fce的语言运用题感兴趣可以试一试等我下课后答案发在评论区我昨天说高考英语的语法填空思路越来越靠近国际化考试了语法填空考语法时态还要考同根词词性转化比如第一个空答案是extremely提示词是extreme这道题考察的是副词的用法副词是英语8年级的重点但是很 展开
5043249096164910,"<a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#高考英语#</a><a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%23"" target=""_blank"">#高考#</a> <br />对于本次高考英语难度<br />网友评论褒贬不一<br />有考生表示英语简单<br />也有考生直言听力开了倍速 ，求放过。<br /><br />无论这次考试结果什么样<br />和“李华”的邂逅是否顺利<br /><br />大家都要放平心态、做好准备<br />好好迎接今日的考试！<br /><br />愿各位走出考场后，此行无憾！继续加油！ ​​​",Sun Jun 09 07:02:26 +0800 2024,1853811981,思坊菜AND思坊瑜伽,50,47,1,yoga思小橱HarmonyOS设备,对于本次高考英语难度网友评论褒贬不一有考生表示英语简单也有考生直言听力开了倍速 求放过无论这次考试结果什么样和李华的邂逅是否顺利大家都要放平心态做好准备好好迎接今日的考试愿各位走出考场后此行无憾继续加油
5043132133279694,"<a target=""_blank"" href=""https://weibo.com/p/10080851eab8702468fcfd2edc957742c486eb""><img class=""icon-link"" title=""#兰州校园[超话]#"" src=""https://h5.sinaimg.cn/upload/100/959/2020/05/09/timeline_card_small_super_default.png""/>兰州校园超话</a><a href=""//s.weibo.com/weibo?q=%232024%E7%94%98%E8%82%83%E8%8B%B1%E8%AF%AD%E8%80%83%E8%AF%95%23"" target=""_blank"">#2024甘肃英语考试#</a><a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E5%8A%A0%E6%B2%B9%E6%97%B6%E5%88%BB%23"" target=""_blank"">#高考加油时刻#</a><a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#高考英语#</a> 24届高考生，今天的英语到底难不难？（视频来自网络）  <a target=""_blank"" href=""https://video.weibo.com/show?fid=1034:5043132039888917""><img class=""icon-link"" title=""http://t.cn/A6He7fhy"" src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png""/>兰州校园的微博视频</a> ​​​",Sat Jun 08 23:17:40 +0800 2024,2002634237,兰州校园,12,11,10,iPhone 12,兰州校园超话 24届高考生今天的英语到底难不难视频来自网络 兰州校园的微博视频
5043116284056247,"<a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#高考英语#</a><a target=""_blank"" href=""https://weibo.com/p/100808d7102198c038ca42122d2b721ab6fc29""><img class=""icon-link"" title=""#歌手2024[超话]#"" src=""https://h5.sinaimg.cn/upload/100/959/2020/05/09/timeline_card_small_super_default.png""/>歌手2024超话</a><a href=""//s.weibo.com/weibo?q=%23%E6%AD%8C%E6%89%8B2024%E8%AF%B7%E6%8F%AD%E6%A6%9C%23"" target=""_blank"">#歌手2024请揭榜#</a><a href=""//s.weibo.com/weibo?q=%23%E8%B0%88%E6%81%8B%E7%88%B1%E8%B6%8A%E4%B9%85%E8%B6%8A%E4%B8%8D%E5%AE%B9%E6%98%93%E7%BB%93%E5%A9%9A%E5%90%97%23"" target=""_blank"">#谈恋爱越久越不容易结婚吗#</a><a href=""//s.weibo.com/weibo?q=%23%E4%B9%98%E9%A3%8E2024%23"" target=""_blank"">#乘风2024#</a><a href=""//s.weibo.com/weibo?q=%23%E7%AC%AC%E4%B8%80%E6%AC%A1%E8%A7%81%E7%94%B7%E6%9C%8B%E5%8F%8B%E5%AE%B6%E9%95%BF%E9%80%81%E4%BB%80%E4%B9%88%E6%98%BE%E5%BE%97%E6%9C%89%E8%AF%9A%E6%84%8F%23"" target=""_blank"">#第一次见男朋友家长送什么显得有诚意#</a><a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E5%8A%A0%E6%B2%B9%23"" target=""_blank"">#高考加油#</a><a href=""//s.weibo.com/weibo?q=%23%E7%8E%AB%E7%91%B0%E7%9A%84%E6%95%85%E4%BA%8B%23"" target=""_blank"">#玫瑰的故事#</a><a href=""//s.weibo.com/weibo?q=%23%E5%A5%94%E8%B7%91%E5%90%A7%23"" target=""_blank"">#奔跑吧#</a> <br />你中奖啦❗哈哈，你想每月中奖吗？你想过年中大奖吗？那么请来小拜自习室！小拜自习室举行月月开奖，年年开大奖活动！通过群抽奖的公正方式，每 ​​​ ...<span class=""expand"">展开</span>",Sat Jun 08 22:14:41 +0800 2024,6130520927,大叁学长yu,1,1,1, 日常记录 ,歌手2024超话 你中奖啦哈哈你想每月中奖吗你想过年中大奖吗那么请来小拜自习室小拜自习室举行月月开奖年年开大奖活动通过群抽奖的公正方式每 展开
5043114599515901,"<a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#高考英语#</a>你中奖啦❗哈哈，你想每月中奖吗？你想过年中大奖吗？那么请来小拜自习室！小拜自习室举行月月开奖，年年开大奖活动！通过群抽奖的公正方式，每月开一次奖，每年除夕夜再开一次大奖，凡是正在自习室学习的、曾在自习室学习过的、在住曾住预定寄宿间的、已经预定自习套餐的、成功介绍别人入住 ​​​ ...<span class=""expand"">展开</span>",Sat Jun 08 22:08:00 +0800 2024,6130520927,大叁学长yu,1,0,0, 日常记录 ,你中奖啦哈哈你想每月中奖吗你想过年中大奖吗那么请来小拜自习室小拜自习室举行月月开奖年年开大奖活动通过群抽奖的公正方式每月开一次奖每年除夕夜再开一次大奖凡是正在自习室学习的曾在自习室学习过的在住曾住预定寄宿间的已经预定自习套餐的成功介绍别人入住 展开
5043100341502543,"再谈高考英语三十分……<br /><br />法办第一次接触这个知识，知识觉得，高考英语三十分光彩吗？需要这么大声讲出来……<br /><br />后来发现，这是宣传……<br /><br />发没发现，看没看出，这，考30分经过即墨纯爱美少女战士这么一番美化……<br /><br />看到的都觉得，哇！挺厉害挺光荣……<br /><br />宝清县第一二傻子，鸡门庆之子鸡二为啥被一个比亲 ​​​ ...<span class=""expand"">展开</span>",Sat Jun 08 21:11:20 +0800 2024,7913608303,宝清县米霸姬树新,88,64,3,微博网页版,再谈高考英语三十分法办第一次接触这个知识知识觉得高考英语三十分光彩吗需要这么大声讲出来后来发现这是宣传发没发现看没看出这考30分经过即墨纯爱美少女战士这么一番美化看到的都觉得哇挺厉害挺光荣宝清县第一二傻子鸡门庆之子鸡二为啥被一个比亲 展开
5043097631983254,"<a target=""_blank"" href=""https://weibo.com/p/1008085b9bd653dad689c166baee203ca8e979""><img class=""icon-link"" title=""#晚安[超话]#"" src=""https://h5.sinaimg.cn/upload/100/959/2020/05/09/timeline_card_small_super_default.png""/>晚安超话</a>【互动帖 | <a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E7%BB%93%E6%9D%9F%E9%82%A3%E4%B8%80%E6%99%9A%E4%BD%A0%E5%A6%82%E4%BD%95%E5%BA%A6%E8%BF%87%E7%9A%84%23"" target=""_blank"">#高考结束那一晚你如何度过的#</a>】今天，考完<a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#高考英语#</a>，部分省份高考结束。还记得你高考结束后都做了什么吗？评论区分享↓↓感谢曾经一往无前的自己！  ​​​",Sat Jun 08 21:00:34 +0800 2024,5098950029,北京海淀,11,8,0,微博网页版,晚安超话互动帖 今天考完部分省份高考结束还记得你高考结束后都做了什么吗评论区分享感谢曾经一往无前的自己
5043092862537786,"<a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#高考英语#</a>点赞+评论的英语蒙的全对，统统130+<img alt=""[打call]"" title=""[打call]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/39/moren_dacall02_org.png"" /><img alt=""[打call]"" title=""[打call]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/39/moren_dacall02_org.png"" />加油加油 ​<img alt=""[拳头]"" title=""[拳头]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/86/2018new_quantou_org.png"" /><img alt=""[拳头]"" title=""[拳头]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/86/2018new_quantou_org.png"" /><img alt=""[拳头]"" title=""[拳头]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/86/2018new_quantou_org.png"" /> ​​​",Sat Jun 08 20:41:37 +0800 2024,7768645709,Tearsofmissing,7,1,0,"<a target=""_blank"" href=""https://app.weibo.com/t/feed/D4J27"" rel=""nofollow"">OPPO Reno4 SE 5G</a>",点赞评论的英语蒙的全对统统130加油加油
5043091407636370,"<a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#高考英语#</a>听说这样发实时和阅读量能回来‼️那我也来试试‼️<br /><br />微博是我最热爱的平台！我一天24h住在这里 睁眼也是<img alt=""[浪]"" title=""[浪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/46/2018new_xinlang_org.png"" />闭眼也是<img alt=""[浪]"" title=""[浪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/46/2018new_xinlang_org.png"" />！以下是我对微博的一些总结👇🏻👇🏻<br /><br />微博作为社交媒体平台，具有许多好处和特点：<br /><br />1. 即时性沟通：微博提供实时的信息传递平台，用户可以迅速分享、获取最 ​​​ ...<span class=""expand"">展开</span>",Sat Jun 08 20:35:50 +0800 2024,7582187800,鬆瞭_,0,0,0,"<a target=""_blank"" href=""https://app.weibo.com/t/feed/4muJbQ"" rel=""nofollow"">nova 9 SE</a>",听说这样发实时和阅读量能回来那我也来试试微博是我最热爱的平台我一天24h住在这里 睁眼也是闭眼也是以下是我对微博的一些总结微博作为社交媒体平台具有许多好处和特点1 即时性沟通微博提供实时的信息传递平台用户可以迅速分享获取最 展开
5043090752274586,"刷到赵世子不要无视，转发评论点赞2024年你一定会逢考必过成功上岸！！！<br /><br /><br /><a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E5%87%86%E8%80%83%E8%AF%81%E5%88%AB%E5%8F%91%E6%9C%8B%E5%8F%8B%E5%9C%88%23"" target=""_blank"">#高考准考证别发朋友圈#</a><a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#高考英语#</a> <a target=""_blank"" href=""https://video.weibo.com/show?fid=1034:5043090616942618""><img class=""icon-link"" title=""http://t.cn/A6Hg6D97"" src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png""/>投稿儿的微博视频</a> <a href=""//s.weibo.com/weibo?q=%23%E8%80%83%E7%94%9F%E6%84%9F%E8%B0%A2%E9%99%AA%E4%BB%96%E7%86%AC%E8%BF%87%E4%BD%8E%E8%B0%B7%E6%9C%9F%E7%9A%84%E9%82%A3%E4%B8%AA%E5%A5%B3%E7%94%9F%23"" target=""_blank"">#考生感谢陪他熬过低谷期的那个女生#</a> ​​​",Sat Jun 08 20:33:13 +0800 2024,5629146675,投稿儿,1063,40,72,"<a target=""_blank"" href=""https://t.sina.com.cn"" rel=""nofollow"">微博视频号</a>",刷到赵世子不要无视转发评论点赞2024年你一定会逢考必过成功上岸 投稿儿的微博视频
5043081411302237,"<a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#高考英语#</a><br />最强祖师特权氪佬兑换码扶持<br />名额有限先到先得熟悉游戏来<br />代金劵-装备-战力道具发邮件<br />邮件直接领取使用你只需要玩<br />点赞评论520去我置顶微博拿 ​​​",Sat Jun 08 19:56:07 +0800 2024,6673932775,爱困告告Two,0,0,0,iPhone XS Max,最强祖师特权氪佬兑换码扶持名额有限先到先得熟悉游戏来代金劵装备战力道具发邮件邮件直接领取使用你只需要玩点赞评论520去我置顶微博拿
5043073583417572,"【<a href=""//s.weibo.com/weibo?q=%23%E6%9D%8E%E5%8D%8E%E4%BB%8A%E5%B9%B4%E8%BF%98%E6%98%AF%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%E4%BD%9C%E6%96%87%E4%B8%BB%E8%A7%92%23"" target=""_blank"">#李华今年还是高考英语作文主角#</a> 北京高考英语作文题出炉，今年李华要给Jim介绍中国的发展成就 】<a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#高考英语#</a> 6月8日下午，2024年北京高考英语科目考试结束。<a href=/n/澎湃新闻 usercard=""name=@澎湃新闻"">@澎湃新闻</a> 从北京市教委获悉，今年北京高考英语（笔试）部分于4时30分结束，英语作文（分值20分）是要求考生以“李华”的身份，给外国好友Jim ​​​ ...<span class=""expand"">展开</span>",Sat Jun 08 19:25:01 +0800 2024,1864856880,胡扯鸡蛋,0,0,0,"<a target=""_blank"" href=""https://t.sina.com.cn"" rel=""nofollow"">微博视频号</a>",北京高考英语作文题出炉今年李华要给Jim介绍中国的发展成就 6月8日下午2024年北京高考英语科目考试结束 从北京市教委获悉今年北京高考英语笔试部分于4时30分结束英语作文分值20分是要求考生以李华的身份给外国好友Jim 展开
5043073027935307,"<a target=""_blank"" href=""https://weibo.com/p/1008084f36a545bd7c22b33d6da517ed37f59d""><img class=""icon-link"" title=""#高考英语[超话]#"" src=""https://h5.sinaimg.cn/upload/100/959/2020/05/09/timeline_card_small_super_default.png""/>高考英语超话</a><a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#高考英语#</a><a href=""//s.weibo.com/weibo?q=%23%E6%96%B0%E9%AB%98%E8%80%83%E4%B8%80%E5%8D%B7%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#新高考一卷英语#</a><a href=""//s.weibo.com/weibo?q=%23%E6%96%B0%E4%B8%80%E5%8D%B7%E8%8B%B1%E8%AF%AD%20%E9%9A%BE%23"" target=""_blank"">#新一卷英语 难#</a><a href=""//s.weibo.com/weibo?q=%23%E6%96%B0%E4%B8%80%E5%8D%B7%E8%8B%B1%E8%AF%AD%20%E9%9A%BE%23"" target=""_blank"">#新一卷英语 难#</a><a href=""//s.weibo.com/weibo?q=%23%E6%96%B0%E9%AB%98%E8%80%83%E4%B8%80%E5%8D%B7%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#新高考一卷英语#</a><a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#高考英语#</a>  有没有比较自信的老大跟我对一下语法呢，我平时差不多125不好不坏，我有疑问的答案先放评论区。 ​​​",Sat Jun 08 19:22:48 +0800 2024,7218535685,心系叶瑄_,22,14,0,"<a target=""_blank"" href=""https://app.weibo.com/t/feed/6JfiJo"" rel=""nofollow"">Redmi Note 8四摄</a>",高考英语超话 有没有比较自信的老大跟我对一下语法呢我平时差不多125不好不坏我有疑问的答案先放评论区
5043072632622949,"<a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#高考英语#</a><br />商道高手內部特权氪佬兑换码扶持<br />我是首富內部特权氪佬号展示<br />进游5万代金卷每日1万代金卷<br />每天名额有限先到先得有经验优先<br />邮件直接领取使用你只需要玩<br />点赞评论811去我置顶微博拿<a href=""//s.weibo.com/weibo?q=%23%E5%95%86%E9%81%93%E9%AB%98%E6%89%8B%23"" target=""_blank"">#商道高手#</a><a href=""//s.weibo.com/weibo?q=%23%E5%A8%9C%E6%89%8E%E5%95%86%E9%81%93%E9%AB%98%E6%89%8B%E6%89%8B%E6%B8%B8%E4%BB%A3%E8%A8%80%E4%BA%BA%23"" target=""_blank"">#娜扎商道高手手游代言人#</a><a href=""//s.weibo.com/weibo?q=%23%E5%95%86%E9%81%93%E9%AB%98%E6%89%8B%E7%A4%BC%E5%8C%85%E7%A0%81%23"" target=""_blank"">#商道高手礼包码#</a><a href=""//s.weibo.com/weibo?q=%23%E5%95%86%E9%81%93%E9%AB%98%E6%89%8B%E5%86%85%E9%83%A8%E5%8F%B7%23"" target=""_blank"">#商道高手内部号#</a> ​​​",Sat Jun 08 19:21:14 +0800 2024,7553197820,爱吃香菜one,0,1,0,iPhone 14 Pro Max,商道高手內部特权氪佬兑换码扶持我是首富內部特权氪佬号展示进游5万代金卷每日1万代金卷每天名额有限先到先得有经验优先邮件直接领取使用你只需要玩点赞评论811去我置顶微博拿
5043069476932891,"【<a href=""//s.weibo.com/weibo?q=%23%E5%A4%9A%E5%9C%B0%E9%AB%98%E8%80%83%E7%BB%93%E6%9D%9F%23"" target=""_blank"">#多地高考结束#</a> 一起聊聊那些年的高考回忆】在上海高考英语考场上，播放听力前，送上几句简短有力的祝福，挑选一首精心准备的歌曲，是长三角之声和考生之间默默的约定，甚至还成为不少市民每年此时的期待。2024年<a href=""//s.weibo.com/weibo?q=%23%E4%B8%8A%E6%B5%B7%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%E5%90%AC%E5%8A%9B%E6%94%BE%E4%BA%86%E5%86%8D%E8%A7%81%23"" target=""_blank"">#上海高考英语听力放了再见#</a>，2023年放了《明天，你好》，2022年放了《凤凰花开的路口 ​​​ ...<span class=""expand"">展开</span>",Sat Jun 08 19:08:42 +0800 2024,1667942985,长三角之声,391,43,52,微博网页版,一起聊聊那些年的高考回忆在上海高考英语考场上播放听力前送上几句简短有力的祝福挑选一首精心准备的歌曲是长三角之声和考生之间默默的约定甚至还成为不少市民每年此时的期待2024年2023年放了明天你好2022年放了凤凰花开的路口 展开
5043067596314508,"点进热搜就看了一眼给我笑发财了  看到第三个评论我刚送进嘴里的饭差点喷出来 哈哈哈 <img alt=""[笑cry]"" title=""[笑cry]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/4a/2018new_xiaoku_thumb.png"" /> ​​​",Sat Jun 08 19:01:13 +0800 2024,5037451575,白糖·K,198,13,1,,点进热搜就看了一眼给我笑发财了 看到第三个评论我刚送进嘴里的饭差点喷出来 哈哈哈
5043061120566177,"<a target=""_blank"" href=""https://weibo.com/p/100808bd7eb29ec28ccd6a721efaf461cf12f9""><img class=""icon-link"" title=""#海南校园[超话]#"" src=""https://h5.sinaimg.cn/upload/100/959/2020/05/09/timeline_card_small_super_default.png""/>海南校园超话</a><a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%E9%9A%BE%E5%90%97%23"" target=""_blank"">#高考英语难吗#</a> 新高考一卷考完就开始了，以力数学已经无敌了，结果英语更勇猛！快来评论区和小海一起分享吧<img alt=""[羞嗒嗒]"" title=""[羞嗒嗒]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/df/lxhxiudada_org.gif"" /><img alt=""[羞嗒嗒]"" title=""[羞嗒嗒]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/df/lxhxiudada_org.gif"" /><br />via.逸舟学长（如有侵权请联系删除）  <a target=""_blank"" href=""https://video.weibo.com/show?fid=1034:5043060736720954""><img class=""icon-link"" title=""http://t.cn/A6Hgf09c"" src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png""/>海南校园的微博视频</a> ​​​",Sat Jun 08 18:35:29 +0800 2024,5256501798,海南校园,0,0,0,,海南校园超话 新高考一卷考完就开始了以力数学已经无敌了结果英语更勇猛快来评论区和小海一起分享吧via逸舟学长如有侵权请联系删除 海南校园的微博视频
5043060402818546,"<a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%23"" target=""_blank"">#高考#</a> <a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#高考英语#</a><a href=""//s.weibo.com/weibo?q=%23%E6%96%B0%E9%AB%98%E8%80%83%E4%B8%80%E5%8D%B7%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#新高考一卷英语#</a> <br /><br />网友分享了各自参加的高考英语试题感受:<br /><br />     其中一位表示高考英语的听力部分较难，<br />     另一位则认为整体难度适中。<br />     此外，还有人提到自己在写作文时遇到了一些困难。<br />      这些评论反映了不同人对高考英语试题的不同看法。  ​​​",Sat Jun 08 18:32:38 +0800 2024,3103841084,这里有读,2,0,0,拒绝内卷打工人,网友分享了各自参加的高考英语试题感受 其中一位表示高考英语的听力部分较难 另一位则认为整体难度适中 此外还有人提到自己在写作文时遇到了一些困难 这些评论反映了不同人对高考英语试题的不同看法
5043057529718311,"【<a href=""//s.weibo.com/weibo?q=%23%E8%8B%B1%E8%AF%AD%E5%90%AC%E5%8A%9B%E5%9C%A8%E5%94%B1rap%E5%90%97%23"" target=""_blank"">#英语听力在唱rap吗#</a> <img alt=""[疑问]"" title=""[疑问]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/b8/2018new_ningwen_org.png"" />】今年的英语高考听力难倒了一片考生，大家纷纷抱怨太难<img alt=""[裂开]"" title=""[裂开]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/1b/202011_liekai_org.png"" />！你觉得今年的高考听力难度怎么样，快来评论一下[锦鲤附体]~<a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#高考英语#</a><a href=""//s.weibo.com/weibo?q=%23%E6%96%B0%E4%B8%80%E5%8D%B7%E8%8B%B1%E8%AF%AD%20%E9%9A%BE%23"" target=""_blank"">#新一卷英语 难#</a> （via.<img alt=""[音乐]"" title=""[音乐]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/1f/2018new_yinyue_org.png"" />娱圈小甜甜）  <a target=""_blank"" href=""https://video.weibo.com/show?fid=1034:5043057389928504""><img class=""icon-link"" title=""http://t.cn/A6HgV128"" src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png""/>厦门校园的微博视频</a>  ​​​",Sat Jun 08 18:21:13 +0800 2024,1948630450,厦门校园,73,11,8,,今年的英语高考听力难倒了一片考生大家纷纷抱怨太难你觉得今年的高考听力难度怎么样快来评论一下 via娱圈小甜甜 厦门校园的微博视频
